Id,SalePrice
2736,147572.63988235014
2737,118890.55732080604
2738,132903.21298410592
2739,163546.18828629542
2740,129561.79034475132
2741,150687.2338582663
2742,142993.92218571168
2743,151801.68768144332
2744,158470.5541596442
2745,144452.0683178405
2746,134837.02204584255
2747,152010.94006587256
2748,124041.00734496253
2749,130343.89721216155
2750,128374.01776433276
2751,144370.3659332777
2752,205005.72408767176
2753,153455.53225542465
2754,228341.87174166166
2755,123059.19222723736
2756,94919.87847540276
2757,70894.44600626471
2758,55595.00746949829
2759,161926.82288795846
2760,144736.3355455723
2761,138941.4735412366
2762,141041.0903844984
2763,189945.65698593145
2764,141568.19285008742
2765,259576.02607847046
2766,129906.47010138341
2767,81454.49641722381
2768,136895.85851465823
2769,136559.56836180534
2770,142777.61359279355
2771,109204.28303224043
2772,112949.20000689078
2773,138066.7275901919
2774,144664.0894299622
2775,121223.54169535208
2776,135210.57182214354
2777,133740.50262050325
2778,101315.84980012845
2779,123033.78676826801
2780,93470.45129593265
2781,89520.96623503292
2782,96492.97348644845
2783,99405.03611280625
2784,117592.20189958227
2785,132669.78002345943
2786,68519.96190096915
2787,119868.00473114269
2788,62371.91176920396
2789,167718.15321321684
2790,93984.42142019485
2791,114791.03888825783
2792,64381.52446049875
2793,183740.5278938533
2794,91093.90031991909
2795,125425.05036751284
2796,97090.90949694245
2797,191600.60248468278
2798,115258.9301154431
2799,121028.75171819789
2800,61363.7421780607
2801,97745.02928257141
2802,127653.97104213887
2803,151097.55461274393
2804,114221.76202943949
2805,112810.17469606559
2806,79826.70324927988
2807,153843.27292355767
2808,151468.49340773278
2809,127373.2935924073
2810,133305.80697170465
2811,160125.49167965865
2812,170282.1988360588
2813,145559.97282540175
2814,127542.23917994773
2815,104937.7709475747
2816,210869.11143021958
2817,158872.00552368246
2818,132598.8942608455
2819,158175.0144738131
2820,148693.04715371
2821,127620.2526225162
2822,206456.02424164806
2823,401357.39723663765
2824,178362.89255763157
2825,158976.9357457719
2826,134528.94069918612
2827,122952.96267888763
2828,223264.11446485337
2829,204696.66099342646
2830,242619.9545503956
2831,180216.54123418673
2832,256711.4537552086
2833,281739.8566024206
2834,213012.939962946
2835,211055.85594977258
2836,192309.68373253834
2837,167617.46013230382
2838,150833.56294396822
2839,180082.14084593178
2840,198491.10984650784
2841,206714.69852841168
2842,219397.93781368586
2843,147350.72137378078
2844,152481.52941403948
2845,110467.19891189763
2846,208536.42653757273
2847,205497.6891888223
2848,208975.3529562519
2849,197153.2681280173
2850,284841.16771958873
2851,224522.60998098284
2852,233102.29092361318
2853,233263.33820814907
2854,140014.08116004567
2855,193449.1413484737
2856,205109.18310866033
2857,179633.919398989
2858,194056.4281822767
2859,127867.50799568191
2860,125014.75328839202
2861,123335.3927598511
2862,210161.28224651053
2863,127128.79186889713
2864,235422.1814265564
2865,144185.450817743
2866,138231.957280596
2867,96187.63775345936
2868,99315.10356835683
2869,96075.41494842159
2870,131057.23726460816
2871,91534.99583741518
2872,39599.49525176664
2873,91340.60101836394
2874,140350.31875115354
2875,114309.45548428134
2876,152534.31324762493
2877,129998.10222642876
2878,172190.0829925485
2879,133615.55406417494
2880,98807.23385024942
2881,140815.48006983704
2882,176185.97153308435
2883,180910.7302677475
2884,180241.06039683477
2885,185430.21513437573
2886,241023.81304544432
2887,99026.97896681774
2888,120075.29006913639
2889,45092.08845637848
2890,82401.19721111385
2891,121296.09154639074
2892,46924.11143982777
2893,92288.22065938683
2894,58098.21099374216
2895,305889.1360332298
2896,281586.891408046
2897,194546.60113465931
2898,139969.6470196759
2899,206102.26078756378
2900,157275.40400959286
2901,200793.84504780793
2902,178828.93746776506
2903,330032.73945996136
2904,370443.1915304052
2905,76252.28240209524
2906,197529.53027501
2907,115557.04156609885
2908,138169.82802866786
2909,139153.55644051035
2910,73348.94235596695
2911,74977.34045328466
2912,147355.6174530771
2913,77167.31815422338
2914,68842.4456886008
2915,76587.230552615
2916,80264.09608641869
2917,171367.75089752272
2918,126500.57215005327
2919,231859.86959525134
